valueDate,code,name,category,risk,company,manager,establishmentDate,size,rating,quota,institutionalProportion,shares,bonds,cash,yield,vix,loss,last1m,last3m,last6m,last1y,last2y,last3y,series
2026-09-07,202011,南方优选价值混合A,混合型-偏股,中高风险,南方基金,罗安安,2008-06-18,10.08,4,-1,0.01,89.56,0.0,6.37,8.94,1.43,-19.97,-1.11,-1.55,1.96,14.78,55.32,39.29,0.0/6.62/0.61/5.87/15.57/16.15/2.1/21.29/40.17/12.18/17.97/14.78
2026-09-07,003378,泰康策略优选混合,混合型-灵活,中高风险,泰康基金,宋仁杰,2016-11-28,10.81,2,-1,86.23,81.09,4.66,5.68,1.07,1.1,-19.7,1.79,2.89,-8.05,-8.05,18.88,15.87,0.0/3.44/-2.7/-0.33/7.52/4.1/-7.57/-3.09/-10.63/-13.66/-8.47/-8.05
2026-09-07,000527,南方新优享灵活配置混合A,混合型-灵活,中高风险,南方基金,章晖,2014-02-26,30.81,4,-1,9.57,81.76,0.0,21.1,17.43,1.6,-20.83,-0.15,0.6,6.36,32.33,83.4,74.69,0.0/6.78/-0.89/6.95/22.6/27.45/16.29/39.78/57.71/24.85/33.97/32.33
2026-09-07,005664,鹏扬景欣混合A,混合型-偏债,中风险,鹏扬基金,刘冬,2018-05-10,1.03,2,-1,0.0,12.27,60.81,10.54,2.13,0.36,-5.56,0.02,1.2,0.49,2.54,10.2,8.73,0.0/0.07/1.2/0.02/2.75/2.87/1.09/2.83/1.22/1.34/3.01/2.54
2026-09-07,006696,汇添富研究优选灵活配置混合,混合型-灵活,中高风险,汇添富基金,劳杰男,2019-01-31,1.89,3,-1,37.19,80.47,0.11,11.52,9.07,1.05,-11.58,-0.64,0.44,6.5,14.84,44.06,33.47,0.0/4.82/-2.07/0.81/8.48/10.47/2.78/19.51/24.41/16.82/16.39/14.84
2026-09-07,001838,国投瑞银国家安全混合A,混合型-灵活,中高风险,国投瑞银基金,李轩,2015-12-02,16.04,2,-1,38.22,94.51,0.0,5.77,7.21,2.36,-31.7,9.21,10.22,-17.06,6.42,39.21,15.5,0.0/8.26/-2.17/4.6/27.23/34.71/7.72/20.7/-3.45/-7.99/-1.76/6.42
2026-09-07,161038,富国新兴成长量化精选混合(LOF)A,混合型-偏股,中高风险,富国基金,王保合,2017-07-21,1.29,3,-1,68.28,93.54,1.83,4.84,12.38,1.85,-25.78,2.41,-2.28,3.63,18.7,72.17,42.02,0.0/6.57/-3.31/1.96/18.26/14.52/5.38/31.58/41.33/4.89/21.81/18.7
2026-09-07,952024,国泰海通君得盛债券A,债券型-混合二级,中风险,国泰海通资管,朱莹,2019-09-25,10.83,2,-1,97.23,41.74,82.64,4.51,1.6,0.37,-7.38,0.81,-1.1,0.82,3.0,7.91,6.16,0.0/-0.36/1.77/0.49/2.61/3.23/-0.64/7.28/8.1/0.13/3.42/3.0
2026-09-07,012475,平安优质企业混合A,混合型-偏股,中高风险,平安基金,薛冀颖,2021-07-19,9.03,4,-1,6.85,93.83,0.0,9.55,9.86,1.79,-22.53,-0.99,-6.62,-1.21,11.47,84.44,47.77,0.0/7.61/-2.29/2.66/15.74/16.52/2.26/24.99/38.75/9.5/14.93/11.47
2026-09-07,010655,天弘医药创新C,混合型-偏股,中高风险,天弘基金,刘盟盟,2020-12-02,5.64,3,-1,21.15,90.79,0.0,8.33,13.44,2.65,-31.81,1.44,25.58,5.42,-12.16,61.73,36.94,0.0/-3.95/-5.56/-13.52/-1.21/-16.67/-8.88/-21.41/-30.05/-8.95/-13.41/-12.16
2026-09-07,010425,国投瑞银开放视角精选混合A,混合型-偏股,中高风险,国投瑞银基金,周思捷,2021-02-01,3.37,2,-1,30.04,87.29,0.0,14.16,1.35,1.67,-22.84,0.22,-4.32,-16.86,-1.89,49.96,21.89,0.0/5.64/-0.88/0.26/6.75/20.61/9.18/13.68/-4.39/-6.94/0.94/-1.89
2026-09-07,002164,汇添富新睿精选混合C,混合型-灵活,中高风险,汇添富基金,花秀宁,2016-12-21,32.37,4,-1,77.57,94.3,0.0,5.58,11.45,2.1,-31.5,0.68,-10.45,-13.14,41.46,85.41,45.94,0.0/7.48/25.52/14.97/45.0/65.83/37.23/78.6/85.12/27.73/46.45/41.46
2026-09-07,010488,鹏华优选成长混合A,混合型-偏股,中高风险,鹏华基金,蒋鑫,2020-12-16,20.75,4,-1,0.21,93.84,0.0,7.06,19.59,2.11,-27.61,2.42,7.51,16.81,19.93,90.29,51.66,0.0/6.96/-5.81/-1.13/10.79/2.67/-3.01/20.1/37.55/11.13/25.36/19.93
2026-09-07,008405,华泰紫金泰盈混合C,混合型-偏股,中高风险,华泰证券(上海)资产管理,查晓磊,2020-01-21,5.13,3,-1,11.14,85.24,6.36,8.27,4.33,1.28,-16.4,-0.65,4.75,-4.14,2.06,31.76,17.87,0.0/-1.74/3.41/-1.17/7.41/9.66/-0.01/4.71/-2.56/3.52/3.35/2.06
2026-09-07,163110,申万菱信量化小盘股票(LOF)A,股票型,中高风险,申万菱信基金,夏祥全,2011-06-16,2.39,1,-1,9.01,86.19,6.3,6.89,6.63,1.93,-29.16,1.85,-0.33,-6.08,2.0,63.58,21.03,0.0/-1.67/-4.52/-1.59/11.55/13.39/-0.71/11.44/8.44/-8.44/1.57/2.0
2026-09-07,006259,汇添富红利增长混合A,混合型-偏股,中高风险,汇添富基金,黄耀锋,2019-04-26,5.61,3,-1,15.3,69.71,2.98,27.37,7.62,0.89,-11.06,1.44,1.61,-1.82,10.77,38.91,40.48,0.0/0.36/8.69/3.95/10.34/14.64/8.82/12.2/1.96/9.72/12.29/10.77
2026-09-07,004119,广发创新驱动灵活配置混合,混合型-灵活,中高风险,广发基金,杨定光,2017-06-09,1.13,2,-1,1.0,94.16,0.0,6.1,10.75,1.43,-24.06,1.85,0.23,3.67,16.13,61.67,27.06,0.0/5.32/1.42/2.42/13.66/15.66/0.58/19.51/5.27/12.81/14.02/16.13
2026-09-07,008958,嘉实回报精选股票,股票型,中高风险,嘉实基金,常蓁,2020-03-06,2.62,1,-1,0.57,90.8,0.0,9.56,0.09,1.29,-22.28,-2.12,2.81,-0.67,-7.64,16.28,-6.34,0.0/2.8/-2.96/-1.44/-5.0/-1.46/-9.61/-3.71/-10.17/-11.29/-4.54/-7.64
2026-09-07,217013,招商中小盘混合,混合型-偏股,中高风险,招商基金,韩冰,2009-12-25,2.28,4,-1,17.74,87.09,0.0,13.45,10.8,1.69,-28.95,-0.87,-1.76,6.52,19.81,60.77,33.73,0.0/8.59/-1.25/2.93/14.92/16.95/3.43/29.83/57.76/12.09/24.83/19.81
2026-09-07,001215,博时沪港深优质企业基金A,混合型-灵活,中高风险,博时基金,曾鹏,2015-05-14,2.09,3,-1,0.38,89.93,3.59,8.85,21.75,2.7,-37.15,6.26,-8.62,20.44,19.26,128.83,64.99,0.0/10.48/-3.38/5.46/11.2/2.6/-9.76/32.6/59.53/0.26/18.42/19.26
2026-09-07,001857,易方达现代服务业混合,混合型-灵活,中高风险,易方达基金,王元春,2017-11-22,3.61,3,-1,29.65,90.2,0.0,10.29,0.44,1.06,-16.29,-3.41,0.46,-7.18,-1.3,24.6,10.89,0.0/-1.45/2.95/0.5/7.54/8.49/0.5/7.69/-2.75/4.14/1.04/-1.3
2026-09-07,004934,圆信永丰消费升级,混合型-灵活,中高风险,圆信永丰基金,胡春霞,2018-03-22,1.9,3,-1,0.07,94.6,5.14,1.32,14.15,2.07,-20.48,-2.37,1.42,13.86,14.37,76.25,53.11,0.0/10.38/-5.65/0.1/12.58/0.45/-8.65/24.46/34.74/11.35/19.03/14.37
2026-09-07,005421,中欧嘉泽灵活配置混合,混合型-灵活,中高风险,中欧基金,王健,2018-01-26,2.36,3,-1,23.45,91.8,4.97,6.38,7.11,1.52,-22.91,0.92,3.92,-0.8,3.9,48.64,18.33,0.0/3.65/-4.14/5.42/7.48/8.09/-2.9/10.28/10.78/-4.35/5.47/3.9
2026-09-07,005351,汇添富行业整合混合A,混合型-偏股,中高风险,汇添富基金,邵蕴奇,2018-02-13,1.02,4,-1,50.46,90.15,0.0,9.44,10.54,1.29,-12.25,3.09,3.0,-2.8,18.0,48.08,48.82,0.0/1.55/9.87/6.96/18.41/24.81/12.5/24.87/14.56/9.93/19.43/18.0
2026-09-07,180010,银华优质增长混合,混合型-偏股,中高风险,银华基金,贲兴振,2006-06-09,16.67,3,-1,1.46,60.92,5.75,33.57,4.41,1.03,-17.37,-0.64,0.94,-2.67,2.77,37.73,18.7,0.0/4.2/-1.06/1.43/5.91/7.71/-0.43/9.56/1.81/1.17/3.98/2.77
2026-09-07,004355,嘉实丰和灵活配置混合A,混合型-灵活,中高风险,嘉实基金,吴悠,2017-03-20,5.63,2,-1,4.59,88.88,0.0,11.5,10.52,1.44,-19.76,4.72,10.56,1.52,12.91,39.64,15.83,0.0/4.58/-2.8/0.63/13.72/15.81/-1.61/16.49/2.12/-2.29/15.98/12.91
2026-09-07,008290,华安现代生活混合,混合型-偏股,中高风险,华安基金,刘淑生,2020-04-26,2.02,3,-1,32.86,91.54,2.5,6.61,4.51,1.81,-22.0,-1.95,-1.86,-6.91,-0.43,58.25,28.15,0.0/0.2/-8.87/-1.34/12.4/12.8/-2.8/12.72/1.46/6.46/-1.22/-0.43
2026-09-07,006372,长安鑫盈混合C,混合型-灵活,中高风险,长安基金,徐小勇,2019-07-18,1.02,3,-1,0.0,92.74,0.0,8.47,12.6,3.01,-38.51,-0.24,-13.54,8.69,18.58,95.68,51.77,0.0/10.49/-11.46/1.82/13.74/15.34/-3.16/39.62/76.98/8.82/22.13/18.58
2026-09-07,005312,万家经济新动能混合C,混合型-偏股,中高风险,万家基金,黄兴亮,2018-02-07,4.24,1,-1,21.74,93.72,1.15,5.68,22.76,2.77,-37.05,-0.02,5.55,20.54,10.6,141.0,54.36,0.0/7.42/-2.21/-7.14/11.16/-8.24/-12.09/12.32/11.77/-1.53/10.63/10.6
2026-09-07,004025,融通收益增强债券A,债券型-混合二级,中风险,融通基金,樊鑫,2017-08-30,3.45,1,-1,98.47,7.03,82.4,18.31,2.27,0.71,-11.81,3.91,-0.91,-2.73,-0.33,17.34,5.92,0.0/1.36/1.3/0.52/2.78/3.21/1.19/2.39/0.53/-7.29/-1.22/-0.33
2026-09-07,005794,银华心怡灵活配置混合A,混合型-灵活,中高风险,银华基金,李晓星,2018-07-05,24.69,3,-1,8.41,88.45,3.3,9.69,10.54,1.69,-21.44,-2.15,6.1,14.17,0.99,58.02,28.01,0.0/-1.4/2.18/-2.88/-0.78/-11.55/-14.37/5.42/-4.82/4.27/4.24/0.99
2026-09-07,000477,广发主题领先混合A,混合型-灵活,中高风险,广发基金,冯汉杰,2014-07-31,6.3,3,-1,37.61,41.68,0.0,57.19,5.5,0.86,-8.19,0.12,0.83,-1.46,9.5,29.36,29.18,0.0/4.93/0.99/0.23/9.21/13.07/8.0/10.97/3.81/9.32/10.88/9.5
2026-09-07,010592,南方医药创新股票A,股票型,中高风险,南方基金,蔡强,2021-03-02,10.02,4,-1,0.97,92.85,0.0,7.23,12.18,2.44,-34.86,2.19,25.8,12.37,-16.14,38.58,35.5,0.0/-11.48/-10.14/-17.58/-11.4/-25.37/-14.38/-17.47/-33.34/-10.85/-17.93/-16.14
2026-09-07,110019,易方达深证100ETF联接A,指数型-股票,中高风险,易方达基金,刘树荣,2009-12-01,12.29,3,-1,0.38,0.02,2.75,3.5,6.37,1.59,-19.57,-3.03,-7.68,3.39,8.06,60.03,32.52,0.0/6.82/-0.34/5.46/7.87/4.52/2.7/22.07/26.09/7.67/12.61/8.06
2026-09-07,011143,创金合信新材料新能源股票C,股票型,中高风险,创金合信基金,谢天卉,2020-12-30,11.7,2,-1,72.84,87.97,0.0,0.23,0.45,2.38,-37.07,1.87,-16.26,-7.57,1.53,42.56,20.08,0.0/-5.5/4.58/-5.17/14.23/16.42/1.28/37.15/46.24/-4.95/5.52/1.53
2026-09-07,006271,汇安核心成长混合C,混合型-偏股,中高风险,汇安基金,陈思余,2019-01-25,2.36,3,-1,0.44,93.98,0.0,8.86,13.15,2.22,-32.47,-8.5,-6.44,10.47,29.68,91.01,46.33,0.0/6.95/1.58/3.92/22.63/11.68/7.06/60.21/87.28/26.47/42.89/29.68
2026-09-07,008960,长信国防军工量化混合C,混合型-灵活,中高风险,长信基金,宋海岸,2020-02-21,14.26,3,-1,38.77,94.45,0.0,7.32,12.06,2.47,-31.74,6.08,1.68,-9.33,10.33,85.44,43.7,0.0/-0.1/-8.53/-0.32/19.78/29.57/3.49/27.13/8.5/-3.78/7.17/10.33
2026-09-07,007494,朱雀产业臻选混合C,混合型-偏股,中高风险,朱雀基金,梁跃军,2019-06-27,4.81,2,-1,20.43,88.19,0.0,6.4,0.2,1.58,-25.05,-1.66,-4.93,-5.43,-2.69,32.83,2.86,0.0/3.05/-7.11/-5.66/4.39/5.74/-3.04/14.92/2.36/-6.36/1.14/-2.69
2026-09-07,004965,泓德致远混合A,混合型-偏债,中风险,泓德基金,王克玉,2017-08-30,4.64,1,-1,5.12,48.5,43.07,1.95,3.26,0.75,-13.19,-1.11,1.98,-0.84,3.85,23.59,9.75,0.0/-1.27/0.96/-1.24/4.61/6.09/0.62/3.73/1.0/5.56/3.66/3.85
2026-09-07,000176,嘉实沪深300指数研究增强A,指数型-股票,中高风险,嘉实基金,龙昌伦,2014-12-26,12.08,3,-1,14.55,92.43,0.41,7.37,6.57,1.17,-13.75,0.0,0.49,1.37,6.5,42.16,26.18,0.0/3.32/-1.1/1.47/6.85/7.17/-0.62/11.74/13.54/3.4/7.11/6.5
2026-09-07,519069,汇添富价值精选混合,混合型-偏股,中高风险,汇添富基金,劳杰男,2009-01-23,76.61,4,-1,1.9,85.14,4.67,11.29,5.84,1.16,-11.61,-3.23,-3.88,2.46,11.95,40.87,33.9,0.0/4.48/-2.11/1.43/8.83/10.66/2.21/20.74/22.84/16.36/16.05/11.95
2026-09-07,001815,华泰柏瑞激励动力混合A,混合型-灵活,中高风险,华泰柏瑞基金,沈雪峰,2015-10-28,1.13,4,-1,0.0,87.22,0.07,14.31,6.14,2.06,-37.35,0.8,-11.76,3.32,9.5,55.78,29.61,0.0/3.51/-4.61/-5.39/11.55/10.64/-4.52/27.02/56.86/-1.73/12.05/9.5
2026-09-07,213917,宝盈增强收益债券C,债券型-混合二级,中风险,宝盈基金,吕功绩,2008-10-20,1.46,3,-1,56.51,10.02,81.04,5.45,0.05,0.24,-4.55,-0.1,-1.85,-3.26,1.56,4.31,10.66,0.0/-1.36/-1.45/0.75/5.53/5.81/2.59/5.64/1.28/1.0/1.85/1.56
2026-09-07,005245,国泰聚优价值灵活配置混合C,混合型-灵活,中高风险,国泰基金,程洲,2017-11-15,2.32,3,-1,75.32,80.14,1.4,17.77,8.32,2.02,-25.75,3.39,-5.84,-5.14,8.93,68.33,40.71,0.0/6.89/-5.82/-0.88/14.95/19.1/8.52/26.35/27.85/-1.95/8.49/8.93
2026-09-07,320006,诺安灵活配置混合A,混合型-灵活,中高风险,诺安基金,刘晓飞,2008-05-20,9.36,3,-1,1.77,79.26,0.0,22.26,5.14,1.9,-31.55,0.39,-12.59,-3.91,17.62,47.96,35.37,0.0/8.71/2.62/9.11/16.32/24.74/12.71/37.01/56.71/7.27/21.38/17.62
2026-09-07,002938,中银证券健康产业混合,混合型-灵活,中高风险,中银证券,李明蔚,2016-09-07,1.12,3,-1,0.01,90.71,2.26,4.46,5.6,2.92,-33.67,2.77,11.77,10.29,-22.35,30.91,6.13,0.0/-13.57/-10.54/-19.82/-10.61/-29.59/-16.14/-18.86/-30.53/-16.66/-14.89/-22.35
2026-09-07,011690,招商品质发现混合A,混合型-偏股,中高风险,招商基金,苏超,2021-08-31,9.48,2,-1,53.07,93.6,4.98,1.77,0.71,1.42,-19.85,-0.99,-1.53,-8.48,-10.44,35.67,22.36,0.0/2.87/4.78/-0.56/3.62/-2.14/1.52/-0.68/-15.66/-8.2/-11.3/-10.44
2026-09-07,003846,汇安丰恒灵活配置混合C,混合型-灵活,中风险,汇安基金,金鸿峰,2017-03-13,1.36,2,-1,1.05,17.04,83.7,1.53,0.78,0.21,-10.12,0.02,-0.36,-0.32,1.02,7.71,0.9,0.0/-0.56/0.75/0.0/1.18/1.54/0.52/2.33/2.37/1.02/1.16/1.02
2026-09-07,163810,中银价值混合A,混合型-灵活,中高风险,中银基金,刘腾,2010-08-25,1.24,3,-1,8.8468,78.57,13.71,6.35,3.95,1.08,-21.22,-0.81,0.67,-1.65,4.68,34.27,8.44,0.0/1.16/-1.96/0.61/5.55/8.15/0.34/9.49/3.99/6.99/6.4/4.68
2026-09-07,002522,永赢双利债券C,债券型-混合二级,中高风险,永赢基金,刘星宇,2016-05-25,3.51,4,-1,86.9028,0.0,101.86,9.71,0.1,0.7,-9.62,-3.82,-2.41,-4.64,2.51,17.57,12.98,0.0/-2.01/1.89/-0.59/12.24/12.37/1.64/12.06/5.04/7.43/6.59/2.51
2026-09-07,020023,国泰事件驱动策略混合A,混合型-偏股,中高风险,国泰基金,林小聪,2011-08-17,1.44,3,-1,0.81,87.87,4.88,11.43,8.16,1.81,-28.48,-0.27,-10.56,0.6,12.95,75.59,33.43,0.0/-0.84/5.65/-0.46/16.37/16.85/4.13/26.85/51.4/8.28/16.54/12.95
2026-09-07,004236,中欧新动力混合(LOF)C,混合型-偏股,中高风险,中欧基金,王健,2017-01-19,1.4,3,-1,61.29,87.52,5.37,8.18,4.37,1.47,-23.91,0.09,-2.02,-4.05,2.14,47.63,15.96,0.0/4.11/-4.08/-0.8/6.37/8.8/1.01/15.93/14.51/-3.07/5.23/2.14
2026-09-07,010687,工银文体产业股票C,股票型,中高风险,工银瑞信基金,修世宇,2020-11-23,1.3,1,-1,61.83,90.86,0.0,9.49,1.22,1.23,-23.53,3.46,4.6,-4.87,-14.03,19.22,5.06,0.0/2.66/-3.89/-1.9/-0.15/-1.72/-15.67/-9.45/-21.25/-15.6/-18.9/-14.03
2026-09-07,006753,天弘港股通精选C,混合型-灵活,中高风险,天弘基金,贾腾,2019-04-29,1.55,3,-1,36.12,93.84,0.0,8.25,10.94,2.01,-26.54,2.79,8.72,4.52,7.18,51.9,26.08,0.0/3.11/4.81/-1.19/6.83/10.17/-0.62/7.78/-3.46/1.29/9.75/7.18
2026-09-07,012003,招商价值成长混合A,混合型-偏股,中高风险,招商基金,郭锐,2021-08-20,4.39,2,-1,0.18,87.45,5.0,6.27,3.15,1.58,-21.93,0.64,2.85,-11.31,-3.43,43.55,16.39,0.0/4.19/6.55/0.95/10.46/16.14/-0.49/7.33/-6.11/-7.69/0.06/-3.43
2026-09-07,233009,大摩多因子策略混合A,混合型-偏股,中高风险,摩根士丹利基金,余斌,2011-05-17,5.29,2,-1,12.78,92.82,5.43,0.98,1.71,1.68,-25.71,2.61,-6.4,-12.47,-3.46,47.44,17.63,0.0/-1.04/3.92/-1.18/14.55/13.14/1.33/15.95/3.14/-13.86/-4.31/-3.46
2026-09-07,001628,招商体育文化休闲股票A,股票型,中高风险,招商基金,文仲阳,2015-08-18,1.58,1,-1,4.57,89.98,5.81,6.83,0.24,2.94,-43.18,0.65,0.17,-15.69,-13.14,45.08,12.29,0.0/-6.9/-1.08/-5.78/26.59/21.06/-8.9/2.61/-17.18/-28.07/-13.7/-13.14
2026-09-07,002808,泓德优势领航混合,混合型-灵活,中高风险,泓德基金,王克玉,2016-12-21,13.73,2,-1,85.91,73.05,2.2,25.02,7.11,1.5,-26.92,-0.61,1.52,-1.58,6.97,56.12,18.65,0.0/2.66/-3.51/0.04/10.19/12.3/2.64/11.91/5.36/2.99/8.92/6.97
2026-09-07,000001,华夏成长混合,混合型-灵活,中高风险,华夏基金,郑晓辉,2001-12-18,39.38,4,-1,0.45,79.98,20.19,0.79,16.26,1.91,-27.0,-2.44,3.47,15.58,25.82,77.36,44.18,0.0/8.86/-2.32/4.05/17.19/11.21/0.23/33.76/60.54/17.19/32.2/25.82
2026-09-07,161610,融通领先成长混合(LOF)A,混合型-偏股,中高风险,融通基金,何龙,2007-04-30,15.6,3,-1,12.71,94.06,1.72,4.38,10.04,1.89,-34.67,3.83,-8.59,-2.54,21.12,69.99,37.59,0.0/7.7/-0.06/9.67/26.85/21.51/15.2/43.88/57.7/3.03/23.56/21.12
2026-09-07,000603,易方达创新驱动灵活配置混合,混合型-灵活,中高风险,易方达基金,贾健,2015-02-13,33.08,4,-1,6.82,93.84,0.05,6.97,30.4,2.49,-32.95,-1.56,2.15,19.49,56.6,150.82,87.69,0.0/9.85/0.52/11.25/31.27/37.82/19.72/58.05/113.78/43.35/64.45/56.6
2026-09-07,009804,国泰研究优势混合A,混合型-偏股,中高风险,国泰基金,郑浩,2020-09-29,6.89,3,-1,28.42,93.89,4.4,2.64,6.53,2.63,-38.07,-7.95,-15.09,3.04,10.39,92.9,31.23,0.0/13.48/-5.69/2.73/21.85/7.13/0.09/21.77/69.16/9.07/21.56/10.39
2026-09-07,160611,鹏华优质治理混合(LOF)A,混合型-偏股,中高风险,鹏华基金,陈金伟,2007-04-25,8.55,2,-1,26.7,93.56,0.0,7.14,4.46,1.87,-25.98,0.87,4.06,-14.61,-5.6,58.72,25.91,0.0/-3.71/4.45/-2.62/17.46/12.2/0.11/5.31/-9.28/-11.52/-4.74/-5.6
2026-09-07,007016,富国睿泽回报混合,混合型-偏股,中高风险,富国基金,于渤,2019-06-05,1.37,3,200000,60.57,72.5,0.0,25.36,1.91,1.11,-18.3,1.08,-3.63,-9.74,-0.1,37.93,15.23,0.0/-2.07/2.43/-1.65/5.44/14.1/2.44/9.55/6.75/-5.14/0.54/-0.1
2026-09-07,002653,泰康沪港深精选混合,混合型-灵活,中高风险,泰康基金,黄成扬,2016-06-06,1.82,3,-1,82.34,83.64,0.01,14.55,4.79,1.45,-19.01,-0.4,-1.4,-2.85,-2.25,48.81,30.46,0.0/5.63/-2.65/-0.56/6.53/6.51/-5.76/6.21/5.18/-2.47/-0.12/-2.25
2026-09-07,010214,中欧互联网先锋混合C,混合型-偏股,中高风险,中欧基金,王颖,2020-10-12,8.79,2,-1,49.31,92.16,0.7,8.09,0.83,2.06,-25.36,-4.67,-10.03,-6.58,-10.82,62.62,29.12,0.0/11.53/-2.55/-0.49/10.15/-4.53/-12.25/3.99/8.59/-7.15/-7.96/-10.82
2026-09-07,005743,长安裕隆混合A,混合型-灵活,中高风险,长安基金,徐小勇,2018-09-03,1.44,3,-1,0.0,92.49,0.0,7.71,14.42,3.03,-38.34,-0.11,-12.77,9.59,20.25,103.48,61.28,0.0/10.61/-11.4/1.87/14.1/15.99/-2.75/40.0/78.44/10.02/23.66/20.25
2026-09-07,013392,广发港股通优质增长混合C,混合型-偏股,中高风险,广发基金,樊力谨,2021-08-19,1.39,3,-1,90.7,60.88,0.0,38.76,6.87,1.83,-31.72,-2.34,-0.94,-4.89,2.41,74.3,26.73,0.0/9.12/1.69/7.94/12.97/13.3/3.14/9.12/-1.85/5.6/2.92/2.41
2026-09-07,010300,南方产业升级混合C,混合型-偏股,中高风险,南方基金,应帅,2020-12-07,1.31,4,-1,0.0,92.85,0.24,7.13,11.16,1.63,-29.16,0.94,-5.12,2.7,24.91,66.07,36.61,0.0/8.16/0.03/5.0/20.67/24.43/10.77/29.01/63.92/16.13/27.98/24.91
2026-09-07,070019,嘉实价值优势混合A,混合型-偏股,中高风险,嘉实基金,谭丽,2010-06-07,8.15,2,20000000,16.62,92.72,0.0,7.68,6.27,1.48,-20.99,0.24,5.86,-4.43,8.42,38.44,16.51,0.0/5.74/1.48/2.91/17.88/18.06/3.68/11.33/-6.72/6.1/12.46/8.42
2026-09-07,009879,平安低碳经济混合C,混合型-偏股,中高风险,平安基金,何杰,2020-08-10,5.3,2,-1,53.64,77.67,0.0,20.6,1.34,1.62,-20.96,-2.55,-2.24,-6.37,-4.68,39.03,16.17,0.0/-1.37/3.37/-2.71/-2.22/6.1/-2.85/6.3/-7.1/-1.1/-3.93/-4.68
2026-09-07,002340,富国价值优势混合A,混合型-偏股,中高风险,富国基金,孙彬,2016-04-08,8.01,3,1000000,7.43,93.69,0.47,5.92,0.84,1.5,-22.18,-2.33,-1.93,-12.03,-3.44,42.05,15.59,0.0/4.44/-1.86/2.66/12.93/13.22/0.58/12.45/-1.55/6.53/-1.14/-3.44
2026-09-07,001705,泓德战略转型股票,股票型,中高风险,泓德基金,秦毅,2015-11-10,7.74,3,-1,40.5,82.05,6.5,9.52,8.09,1.5,-21.45,0.96,-3.59,0.14,12.76,56.62,29.95,0.0/8.23/1.37/7.84/14.99/16.17/3.95/22.72/24.43/11.22/14.38/12.76
2026-09-07,010968,博道嘉丰混合C,混合型-偏股,中高风险,博道基金,张迎军,2021-02-01,1.5,4,-1,0.8,82.12,5.61,4.05,15.43,1.92,-22.79,-1.78,-5.31,11.85,28.36,86.73,55.25,0.0/5.04/-5.99/3.08/3.66/19.45/9.3/34.9/51.32/26.65/32.88/28.36
2026-09-07,005263,鑫元欣享灵活配置混合C,混合型-灵活,中高风险,鑫元基金,李彪,2017-12-14,1.2,3,-1,90.264,87.38,5.16,3.6,9.6,2.18,-32.0,3.76,1.05,-2.01,9.7,66.87,19.08,0.0/7.67/2.24/9.72/21.76/13.2/-0.34/26.14/28.91/-4.36/5.73/9.7
2026-09-07,005945,工银可转债优选债券A,债券型-混合二级,中高风险,工银瑞信基金,陈涵,2018-07-02,1.0,2,-1,2.59,29.45,94.0,5.53,4.04,1.14,-14.48,-3.38,1.37,-8.48,7.49,42.6,24.5,0.0/6.61/2.95/0.94/19.74/23.35/6.16/16.25/6.04/5.49/11.25/7.49
2026-09-07,002671,万家沪深300指数增强C,指数型-股票,中高风险,万家基金,乔亮,2016-09-26,4.46,2,-1,72.26,93.89,0.0,5.32,6.87,1.21,-19.76,-0.41,-1.63,2.05,10.04,47.16,22.16,0.0/2.52/-0.77/2.04/7.88/9.67/2.95/18.72/19.25/6.85/11.62/10.04
2026-09-07,011357,华泰柏瑞品质成长混合A,混合型-偏股,中高风险,华泰柏瑞基金,沈雪峰,2021-03-03,13.1,3,-1,0.31,93.5,0.08,8.39,3.27,2.08,-35.75,-0.63,-12.81,-3.46,5.72,52.83,27.49,0.0/4.68/-6.41/-1.06/15.05/14.67/-3.56/24.94/51.8/-2.47/9.26/5.72
2026-09-07,012096,鑫元鑫动力混合A,混合型-偏股,中高风险,鑫元基金,李彪,2021-07-13,1.76,2,-1,61.2093,86.82,5.05,5.66,8.79,2.05,-30.39,4.22,6.23,-0.62,4.84,52.33,11.49,0.0/6.99/0.18/5.95/18.88/9.62/-6.01/9.89/13.83/-7.76/0.6/4.84
2026-09-07,470098,汇添富逆向投资混合A,混合型-偏股,中高风险,汇添富基金,董超,2012-03-09,7.77,3,-1,29.77,93.86,0.09,6.55,10.57,1.51,-14.37,-1.22,3.38,-4.46,19.95,59.96,50.39,0.0/8.57/4.42/10.08/19.17/26.51/14.58/28.58/12.98/12.68/21.42/19.95
2026-09-07,011450,招商企业优选混合A,混合型-偏股,中高风险,招商基金,付斌,2021-04-20,5.39,4,-1,0.27,93.44,0.0,7.72,12.98,2.72,-38.35,1.8,-15.29,6.16,22.25,94.76,57.46,0.0/9.63/-4.69/8.36/18.45/14.88/12.37/51.67/73.94/7.24/25.93/22.25
2026-09-07,009025,海富通科技创新混合A,混合型-偏股,中高风险,海富通基金,吕越超,2020-03-10,3.23,2,-1,0.24,94.54,0.17,6.2,34.05,3.67,-40.72,3.31,-8.72,23.0,60.12,190.88,84.68,0.0/11.96/5.15/23.63/33.21/36.28/17.58/75.87/129.68/36.15/65.41/60.12
